image_id,file_name,local_filename,location,site_id,date_captured,seq_id,species_label,latitude,longitude,habitat_type,local_image_path
S1/M07/M07_R1/S1_M07_R1_PICT0081,S1/M07/M07_R1/S1_M07_R1_PICT0081.JPG,s1_m07_m07_r1_s1_m07_r1_pict0081.jpg,M07,M07,,SER_S1#M07#1#28,lionmale,-2.3333,34.8333,unknown,images\s1_m07_m07_r1_s1_m07_r1_pict0081.jpg
S1/F12/F12_R1/S1_F12_R1_PICT0086,S1/F12/F12_R1/S1_F12_R1_PICT0086.JPG,s1_f12_f12_r1_s1_f12_r1_pict0086.jpg,F12,F12,,SER_S1#F12#1#30,lionmale,-2.3333,34.8333,unknown,images\s1_f12_f12_r1_s1_f12_r1_pict0086.jpg
S1/P10/P10_R1/S1_P10_R1_PICT0579,S1/P10/P10_R1/S1_P10_R1_PICT0579.JPG,s1_p10_p10_r1_s1_p10_r1_pict0579.jpg,P10,P10,,SER_S1#P10#1#194,lionmale,-2.3333,34.8333,unknown,images\s1_p10_p10_r1_s1_p10_r1_pict0579.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5767,S1/K09/K09_R1/S1_K09_R1_PICT5767.JPG,s1_k09_k09_r1_s1_k09_r1_pict5767.jpg,K09,K09,,SER_S1#K09#1#1224,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5767.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5647,S1/K09/K09_R1/S1_K09_R1_PICT5647.JPG,s1_k09_k09_r1_s1_k09_r1_pict5647.jpg,K09,K09,,SER_S1#K09#1#1184,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5647.jpg
S1/H06/H06_R4/S1_H06_R4_PICT1397,S1/H06/H06_R4/S1_H06_R4_PICT1397.JPG,s1_h06_h06_r4_s1_h06_r4_pict1397.jpg,H06,H06,,SER_S1#H06#4#467,lionmale,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict1397.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5774,S1/K09/K09_R1/S1_K09_R1_PICT5774.JPG,s1_k09_k09_r1_s1_k09_r1_pict5774.jpg,K09,K09,,SER_S1#K09#1#1227,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5774.jpg
S1/K10/K10_R1/S1_K10_R1_PICT0161,S1/K10/K10_R1/S1_K10_R1_PICT0161.JPG,s1_k10_k10_r1_s1_k10_r1_pict0161.jpg,K10,K10,,SER_S1#K10#1#55,lionmale,-2.3333,34.8333,unknown,images\s1_k10_k10_r1_s1_k10_r1_pict0161.jpg
S1/E13/E13_R1/S1_E13_R1_PICT0342,S1/E13/E13_R1/S1_E13_R1_PICT0342.JPG,s1_e13_e13_r1_s1_e13_r1_pict0342.jpg,E13,E13,,SER_S1#E13#1#115,lionmale,-2.3333,34.8333,unknown,images\s1_e13_e13_r1_s1_e13_r1_pict0342.jpg
S1/K10/K10_R1/S1_K10_R1_PICT0008,S1/K10/K10_R1/S1_K10_R1_PICT0008.JPG,s1_k10_k10_r1_s1_k10_r1_pict0008.jpg,K10,K10,,SER_S1#K10#1#4,lionmale,-2.3333,34.8333,unknown,images\s1_k10_k10_r1_s1_k10_r1_pict0008.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5751,S1/K09/K09_R1/S1_K09_R1_PICT5751.JPG,s1_k09_k09_r1_s1_k09_r1_pict5751.jpg,K09,K09,,SER_S1#K09#1#1219,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5751.jpg
S1/F12/F12_R1/S1_F12_R1_PICT1709,S1/F12/F12_R1/S1_F12_R1_PICT1709.JPG,s1_f12_f12_r1_s1_f12_r1_pict1709.jpg,F12,F12,,SER_S1#F12#1#571,lionmale,-2.3333,34.8333,unknown,images\s1_f12_f12_r1_s1_f12_r1_pict1709.jpg
S1/H02/H02_R2/S1_H02_R2_PICT1051,S1/H02/H02_R2/S1_H02_R2_PICT1051.JPG,s1_h02_h02_r2_s1_h02_r2_pict1051.jpg,H02,H02,,SER_S1#H02#2#351,lionmale,-2.3333,34.8333,unknown,images\s1_h02_h02_r2_s1_h02_r2_pict1051.jpg
S1/H06/H06_R4/S1_H06_R4_PICT1491,S1/H06/H06_R4/S1_H06_R4_PICT1491.JPG,s1_h06_h06_r4_s1_h06_r4_pict1491.jpg,H06,H06,,SER_S1#H06#4#498,lionmale,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict1491.jpg
S1/M07/M07_R1/S1_M07_R1_PICT0077,S1/M07/M07_R1/S1_M07_R1_PICT0077.JPG,s1_m07_m07_r1_s1_m07_r1_pict0077.jpg,M07,M07,,SER_S1#M07#1#27,lionmale,-2.3333,34.8333,unknown,images\s1_m07_m07_r1_s1_m07_r1_pict0077.jpg
S1/S11/S11_R1/S1_S11_R1_PICT0282,S1/S11/S11_R1/S1_S11_R1_PICT0282.JPG,s1_s11_s11_r1_s1_s11_r1_pict0282.jpg,S11,S11,,SER_S1#S11#1#95,lionmale,-2.3333,34.8333,unknown,images\s1_s11_s11_r1_s1_s11_r1_pict0282.jpg
S1/L03/L03_R1/S1_L03_R1_PICT0028,S1/L03/L03_R1/S1_L03_R1_PICT0028.JPG,s1_l03_l03_r1_s1_l03_r1_pict0028.jpg,L03,L03,,SER_S1#L03#1#10,lionmale,-2.3333,34.8333,unknown,images\s1_l03_l03_r1_s1_l03_r1_pict0028.jpg
S1/H06/H06_R4/S1_H06_R4_PICT1503,S1/H06/H06_R4/S1_H06_R4_PICT1503.JPG,s1_h06_h06_r4_s1_h06_r4_pict1503.jpg,H06,H06,,SER_S1#H06#4#502,lionmale,-2.3333,34.8333,unknown,images\s1_h06_h06_r4_s1_h06_r4_pict1503.jpg
S1/K09/K09_R1/S1_K09_R1_PICT5783,S1/K09/K09_R1/S1_K09_R1_PICT5783.JPG,s1_k09_k09_r1_s1_k09_r1_pict5783.jpg,K09,K09,,SER_S1#K09#1#1230,lionmale,-2.3333,34.8333,unknown,images\s1_k09_k09_r1_s1_k09_r1_pict5783.jpg
S1/K10/K10_R1/S1_K10_R1_PICT0016,S1/K10/K10_R1/S1_K10_R1_PICT0016.JPG,s1_k10_k10_r1_s1_k10_r1_pict0016.jpg,K10,K10,,SER_S1#K10#1#6,lionmale,-2.3333,34.8333,unknown,images\s1_k10_k10_r1_s1_k10_r1_pict0016.jpg
S1/M09/M09_R1/S1_M09_R1_PICT0458,S1/M09/M09_R1/S1_M09_R1_PICT0458.JPG,s1_m09_m09_r1_s1_m09_r1_pict0458.jpg,M09,M09,,SER_S1#M09#1#153,lionmale,-2.3333,34.8333,unknown,images\s1_m09_m09_r1_s1_m09_r1_pict0458.jpg
